name,pdb_file,electrophile_smiles,warhead_type,is_protonated,total_residues,step0_starting_count,step0_filtered_count,step0_relative_reduction_pct,step0_absolute_reduction_pct,step1_starting_count,step1_filtered_count,step1_relative_reduction_pct,step1_absolute_reduction_pct,step2_starting_count,step2_filtered_count,step2_relative_reduction_pct,step2_absolute_reduction_pct,step3_starting_count,step3_filtered_count,step3_relative_reduction_pct,step3_absolute_reduction_pct,step4_starting_count,step4_filtered_count,step4_relative_reduction_pct,step4_absolute_reduction_pct,found_site,found_site_with_HSAB
2AMD-9IN,2AMD,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(C)C,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,613,613,169,72.43,72.43,169,97,42.6,84.18,97,37,61.86,93.96,37,37,0,93.96,37,0,100,100,FALSE,no matches
2AMD-9IN,2AMD,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(C)C,Activated ester,TRUE,613,613,169,72.43,72.43,169,97,42.6,84.18,97,36,62.89,94.13,36,14,61.11,97.72,14,0,100,100,TRUE,no matches
2AMD-9IN,2AMD,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(C)C,Activated ester,FALSE,613,613,169,72.43,72.43,169,97,42.6,84.18,97,47,51.55,92.33,47,47,0,92.33,47,33,29.79,94.62,TRUE,FALSE
2AWZ-5H,2AWZ,O=C1[C@@H](Cc2ccc(Br)cc2)SC(=S)N1NS(=O)(=O)c1ccccc1,Sulfonamide (activated),TRUE,1119,1119,344,69.26,69.26,344,201,41.57,82.04,201,89,55.72,92.05,89,0,100,100,0,0,0,100,no matches,no matches
2AWZ-5H,2AWZ,O=C1[C@@H](Cc2ccc(Br)cc2)SC(=S)N1NS(=O)(=O)c1ccccc1,Sulfonamide (activated),FALSE,1119,1119,344,69.26,69.26,344,201,41.57,82.04,201,121,39.8,89.19,121,0,100,100,0,0,0,100,no matches,no matches
2AX0-5X,2AX0,C/C(=C\c1ccccc1)C[C@H]1SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,Sulfonamide (activated),TRUE,1111,1111,342,69.22,69.22,342,201,41.23,81.91,201,79,60.7,92.89,79,0,100,100,0,0,0,100,no matches,no matches
2AX0-5X,2AX0,C/C(=C\c1ccccc1)C[C@H]1SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,Sulfonamide (activated),FALSE,1111,1111,342,69.22,69.22,342,201,41.23,81.91,201,95,52.74,91.45,95,0,100,100,0,0,0,100,no matches,no matches
2AX1-5EE,2AX1,O=C1[C@@H](Cc2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1cccs1,Sulfonamide (activated),TRUE,1115,1115,343,69.24,69.24,343,203,40.82,81.79,203,79,61.08,92.91,79,0,100,100,0,0,0,100,no matches,no matches
2AX1-5EE,2AX1,O=C1[C@@H](Cc2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1cccs1,Sulfonamide (activated),FALSE,1115,1115,343,69.24,69.24,343,203,40.82,81.79,203,74,63.55,93.36,74,0,100,100,0,0,0,100,no matches,no matches
2FYE-BCQ,2FYE,CC1=C(CS(=O)(=O)C[C@H](NC(=O)N2CCOCC2)C(=O)N[C@@H](CCc2ccccc2)CCS(=O)(=O)c2ccccc2)[C@H](C)ON1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2G6D-MQQ,2G6D,O=C(N[C@@H](CCc1ccccc1)CCS(=O)(=O)c1ccccc1)[C@H](CCS(=O)(=O)c1ccccc1)NC(=O)N1CCOCC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
2GH5-ELI,2GH5,CC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,922,922,268,70.93,70.93,268,169,36.94,81.67,169,85,49.7,90.78,85,24,71.76,97.4,24,2,91.67,99.78,FALSE,FALSE
2GH5-ELI,2GH5,CC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,922,922,268,70.93,70.93,268,169,36.94,81.67,169,130,23.08,85.9,130,130,0,85.9,130,0,100,100,FALSE,no matches
2GH5-ELI,2GH5,CC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,Ketone (reactive),TRUE,922,922,268,70.93,70.93,268,169,36.94,81.67,169,85,49.7,90.78,85,24,71.76,97.4,24,2,91.67,99.78,FALSE,FALSE
2GH5-ELI,2GH5,CC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,Ketone (reactive),FALSE,922,922,268,70.93,70.93,268,169,36.94,81.67,169,71,57.99,92.3,71,71,0,92.3,71,2,97.18,99.78,FALSE,FALSE
2HWO-RBS,2HWO,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,493,493,114,76.88,76.88,114,87,23.68,82.35,87,36,58.62,92.7,36,11,69.44,97.77,11,7,36.36,98.58,TRUE,TRUE
2HWO-RBS,2HWO,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,493,493,114,76.88,76.88,114,87,23.68,82.35,87,34,60.92,93.1,34,34,0,93.1,34,0,100,100,FALSE,no matches
2HWO-RBS,2HWO,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,Acrylamide warhead,TRUE,493,493,114,76.88,76.88,114,87,23.68,82.35,87,36,58.62,92.7,36,11,69.44,97.77,11,7,36.36,98.58,TRUE,TRUE
2HWO-RBS,2HWO,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,Acrylamide warhead,FALSE,493,493,114,76.88,76.88,114,87,23.68,82.35,87,34,60.92,93.1,34,34,0,93.1,34,0,100,100,FALSE,no matches
2ZU5-ZU5,2ZU5,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CCC(=O)C1CC1)C[C@@H]1CCNC1=O,Ketone (reactive),TRUE,306,306,84,72.55,72.55,84,55,34.52,82.03,55,19,65.45,93.79,19,8,57.89,97.39,8,3,62.5,99.02,TRUE,TRUE
2ZU5-ZU5,2ZU5,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CCC(=O)C1CC1)C[C@@H]1CCNC1=O,Ketone (reactive),FALSE,306,306,84,72.55,72.55,84,55,34.52,82.03,55,26,52.73,91.5,26,26,0,91.5,26,3,88.46,99.02,TRUE,TRUE
2ZU5-ZU5,2ZU5,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CCC(=O)C1CC1)C[C@@H]1CCNC1=O,Activated ester,TRUE,306,306,84,72.55,72.55,84,55,34.52,82.03,55,19,65.45,93.79,19,0,100,100,0,0,0,100,no matches,no matches
2ZU5-ZU5,2ZU5,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CCC(=O)C1CC1)C[C@@H]1CCNC1=O,Activated ester,FALSE,306,306,84,72.55,72.55,84,55,34.52,82.03,55,34,38.18,88.89,34,0,100,100,0,0,0,100,no matches,no matches
3BLT-PSY,3BLT,C=CS(=O)(=O)Oc1ccccc1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
3BLU-PVS,3BLU,C=CS(=O)(=O)c1ccccc1,Vinyl sulfone,TRUE,282,282,68,75.89,75.89,68,45,33.82,84.04,45,10,77.78,96.45,10,1,90,99.65,1,1,0,99.65,FALSE,FALSE
3BLU-PVS,3BLU,C=CS(=O)(=O)c1ccccc1,Vinyl sulfone,FALSE,282,282,68,75.89,75.89,68,45,33.82,84.04,45,33,26.67,88.3,33,33,0,88.3,33,1,96.97,99.65,FALSE,FALSE
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,59,52.03,91.22,59,18,69.49,97.32,18,4,77.78,99.4,TRUE,TRUE
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,40,67.48,94.05,40,40,0,94.05,40,4,90,99.4,TRUE,TRUE
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Ketone (reactive),TRUE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,67,45.53,90.03,67,26,61.19,96.13,26,4,84.62,99.4,TRUE,TRUE
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Ketone (reactive),FALSE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,46,62.6,93.15,46,46,0,93.15,46,4,91.3,99.4,TRUE,TRUE
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Activated ester,TRUE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,59,52.03,91.22,59,18,69.49,97.32,18,0,100,100,TRUE,no matches
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Activated ester,FALSE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,48,60.98,92.86,48,48,0,92.86,48,22,54.17,96.73,TRUE,FALSE
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Epoxide,TRUE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,59,52.03,91.22,59,4,93.22,99.4,4,0,100,100,TRUE,no matches
3C9W-HMY,3C9W,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Epoxide,FALSE,672,672,170,74.7,74.7,170,123,27.65,81.7,123,56,54.47,91.67,56,42,25,93.75,42,42,0,93.75,FALSE,FALSE
3HD3-25B,3HD3,CCCC[C@@H](CCS(=O)(=O)c1ccccc1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)c1ccc(Cl)cc1,Ketone (reactive),TRUE,429,429,110,74.36,74.36,110,60,45.45,86.01,60,13,78.33,96.97,13,9,30.77,97.9,9,6,33.33,98.6,TRUE,TRUE
3HD3-25B,3HD3,CCCC[C@@H](CCS(=O)(=O)c1ccccc1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)c1ccc(Cl)cc1,Ketone (reactive),FALSE,429,429,110,74.36,74.36,110,60,45.45,86.01,60,49,18.33,88.58,49,49,0,88.58,49,6,87.76,98.6,TRUE,TRUE
3O6T-PX5,3O6T,O=C1C=CC(O)(c2nc3ccccc3s2)C=C1,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,435,435,104,76.09,76.09,104,86,17.31,80.23,86,36,58.14,91.72,36,4,88.89,99.08,4,4,0,99.08,TRUE,TRUE
3O6T-PX5,3O6T,O=C1C=CC(O)(c2nc3ccccc3s2)C=C1,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,435,435,104,76.09,76.09,104,86,17.31,80.23,86,32,62.79,92.64,32,32,0,92.64,32,4,87.5,99.08,TRUE,TRUE
3O6T-PX5,3O6T,O=C1C=CC(O)(c2nc3ccccc3s2)C=C1,Ketone (reactive),TRUE,435,435,104,76.09,76.09,104,86,17.31,80.23,86,36,58.14,91.72,36,4,88.89,99.08,4,4,0,99.08,TRUE,TRUE
3O6T-PX5,3O6T,O=C1C=CC(O)(c2nc3ccccc3s2)C=C1,Ketone (reactive),FALSE,435,435,104,76.09,76.09,104,86,17.31,80.23,86,22,74.42,94.94,22,22,0,94.94,22,0,100,100,FALSE,no matches
3SVV-VSP,3SVV,CCS(=O)(=O)Nc1cccc(Cc2nn(C(C)C)c3ncnc(N)c23)c1,Sulfonamide (activated),TRUE,518,518,118,77.22,77.22,118,87,26.27,83.2,87,36,58.62,93.05,36,0,100,100,0,0,0,100,no matches,no matches
3SVV-VSP,3SVV,CCS(=O)(=O)Nc1cccc(Cc2nn(C(C)C)c3ncnc(N)c23)c1,Sulfonamide (activated),FALSE,518,518,118,77.22,77.22,118,87,26.27,83.2,87,39,55.17,92.47,39,0,100,100,0,0,0,100,no matches,no matches
3SZ9-I3E,3SZ9,CCC(=O)c1ccc(CC)cc1,Ketone (reactive),TRUE,3953,3953,880,77.74,77.74,880,426,51.59,89.22,426,206,51.64,94.79,206,39,81.07,99.01,39,16,58.97,99.6,TRUE,TRUE
3SZ9-I3E,3SZ9,CCC(=O)c1ccc(CC)cc1,Ketone (reactive),FALSE,3953,3953,880,77.74,77.74,880,426,51.59,89.22,426,220,48.36,94.43,220,220,0,94.43,220,0,100,100,FALSE,no matches
3SZB-I1E,3SZB,CCC(=O)c1ccccc1,Ketone (reactive),TRUE,899,899,223,75.19,75.19,223,116,47.98,87.1,116,62,46.55,93.1,62,15,75.81,98.33,15,4,73.33,99.56,TRUE,TRUE
3SZB-I1E,3SZB,CCC(=O)c1ccccc1,Ketone (reactive),FALSE,899,899,223,75.19,75.19,223,116,47.98,87.1,116,49,57.76,94.55,49,49,0,94.55,49,4,91.84,99.56,TRUE,TRUE
3T9T-IAQ,3T9T,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C\CN(C)C)cc2n2cncc12,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,263,263,67,74.52,74.52,67,51,23.88,80.61,51,19,62.75,92.78,19,8,57.89,96.96,8,2,75,99.24,TRUE,TRUE
3T9T-IAQ,3T9T,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C\CN(C)C)cc2n2cncc12,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,263,263,67,74.52,74.52,67,51,23.88,80.61,51,18,64.71,93.16,18,18,0,93.16,18,2,88.89,99.24,TRUE,TRUE
3T9T-IAQ,3T9T,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C\CN(C)C)cc2n2cncc12,Acrylamide warhead,TRUE,263,263,67,74.52,74.52,67,51,23.88,80.61,51,19,62.75,92.78,19,8,57.89,96.96,8,2,75,99.24,TRUE,TRUE
3T9T-IAQ,3T9T,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C\CN(C)C)cc2n2cncc12,Acrylamide warhead,FALSE,263,263,67,74.52,74.52,67,51,23.88,80.61,51,18,64.71,93.16,18,18,0,93.16,18,2,88.89,99.24,TRUE,TRUE
3V4J-PQR,3V4J,CN(N=O)c1ccc(O)c(O)c1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
3W2P-W2P,3W2P,CN(C)CCCC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
3ZV9-G74,3ZV9,CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)NC(=O)OC(C)(C)C,Activated ester,TRUE,189,189,53,71.96,71.96,53,37,30.19,80.42,37,20,45.95,89.42,20,0,100,100,0,0,0,100,no matches,no matches
3ZV9-G74,3ZV9,CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)NC(=O)OC(C)(C)C,Activated ester,FALSE,189,189,53,71.96,71.96,53,37,30.19,80.42,37,15,59.46,92.06,15,0,100,100,0,0,0,100,no matches,no matches
3ZVG-G86,3ZVG,CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)OC(C)(C)C,Activated ester,TRUE,189,189,53,71.96,71.96,53,37,30.19,80.42,37,20,45.95,89.42,20,0,100,100,0,0,0,100,no matches,no matches
3ZVG-G86,3ZVG,CCOC(=O)CC[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)OC(C)(C)C,Activated ester,FALSE,189,189,53,71.96,71.96,53,37,30.19,80.42,37,15,59.46,92.06,15,0,100,100,0,0,0,100,no matches,no matches
4D9U-0JH,4D9U,Cc1ccc(-c2c(C[C@@H](C#N)C(=O)OC(C)(C)C)n(CCCO)c3ncnc(N)c23)cc1,Activated ester,TRUE,307,307,82,73.29,73.29,82,59,28.05,80.78,59,28,52.54,90.88,28,10,64.29,96.74,10,0,100,100,TRUE,no matches
4D9U-0JH,4D9U,Cc1ccc(-c2c(C[C@@H](C#N)C(=O)OC(C)(C)C)n(CCCO)c3ncnc(N)c23)cc1,Activated ester,FALSE,307,307,82,73.29,73.29,82,59,28.05,80.78,59,25,57.63,91.86,25,25,0,91.86,25,22,12,92.83,TRUE,FALSE
4D9U-0JH,4D9U,Cc1ccc(-c2c(C[C@@H](C#N)C(=O)OC(C)(C)C)n(CCCO)c3ncnc(N)c23)cc1,Nitrile (electrophilic),TRUE,307,307,82,73.29,73.29,82,59,28.05,80.78,59,28,52.54,90.88,28,3,89.29,99.02,3,3,0,99.02,TRUE,TRUE
4D9U-0JH,4D9U,Cc1ccc(-c2c(C[C@@H](C#N)C(=O)OC(C)(C)C)n(CCCO)c3ncnc(N)c23)cc1,Nitrile (electrophilic),FALSE,307,307,82,73.29,73.29,82,59,28.05,80.78,59,19,67.8,93.81,19,12,36.84,96.09,12,3,75,99.02,TRUE,TRUE
4GMX-K85,4GMX,COc1cc(-c2ncn(CCC(=O)OC(C)C)n2)cc(C(F)(F)F)c1,Activated ester,TRUE,1343,1343,340,74.68,74.68,340,207,39.12,84.59,207,111,46.38,91.73,111,18,83.78,98.66,18,0,100,100,TRUE,no matches
4GMX-K85,4GMX,COc1cc(-c2ncn(CCC(=O)OC(C)C)n2)cc(C(F)(F)F)c1,Activated ester,FALSE,1343,1343,340,74.68,74.68,340,207,39.12,84.59,207,85,58.94,93.67,85,85,0,93.67,85,83,2.35,93.82,TRUE,FALSE
4GS6-1FM,4GS6,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,294,294,71,75.85,75.85,71,48,32.39,83.67,48,21,56.25,92.86,21,7,66.67,97.62,7,1,85.71,99.66,TRUE,TRUE
4GS6-1FM,4GS6,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,294,294,71,75.85,75.85,71,48,32.39,83.67,48,24,50,91.84,24,24,0,91.84,24,0,100,100,FALSE,no matches
4GS6-1FM,4GS6,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Ketone (reactive),TRUE,294,294,71,75.85,75.85,71,48,32.39,83.67,48,21,56.25,92.86,21,7,66.67,97.62,7,1,85.71,99.66,TRUE,TRUE
4GS6-1FM,4GS6,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Ketone (reactive),FALSE,294,294,71,75.85,75.85,71,48,32.39,83.67,48,24,50,91.84,24,24,0,91.84,24,1,95.83,99.66,TRUE,TRUE
4GS6-1FM,4GS6,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Activated ester,TRUE,294,294,71,75.85,75.85,71,48,32.39,83.67,48,21,56.25,92.86,21,7,66.67,97.62,7,0,100,100,TRUE,no matches
4GS6-1FM,4GS6,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Activated ester,FALSE,294,294,71,75.85,75.85,71,48,32.39,83.67,48,16,66.67,94.56,16,16,0,94.56,16,0,100,100,TRUE,no matches
4HCU-13L,4HCU,CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3)c3c(N)ncnc32)C1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
4HCV-13J,4HCV,CCC(=O)N1CCC[C@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3)c3c(N)ncnc32)C1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
4I24-1C9,4I24,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,599,599,144,75.96,75.96,144,96,33.33,83.97,96,45,53.12,92.49,45,10,77.78,98.33,10,2,80,99.67,TRUE,TRUE
4I24-1C9,4I24,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,599,599,144,75.96,75.96,144,96,33.33,83.97,96,47,51.04,92.15,47,47,0,92.15,47,0,100,100,FALSE,no matches
4I24-1C9,4I24,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Acrylamide warhead,TRUE,599,599,144,75.96,75.96,144,96,33.33,83.97,96,45,53.12,92.49,45,10,77.78,98.33,10,2,80,99.67,TRUE,TRUE
4I24-1C9,4I24,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Acrylamide warhead,FALSE,599,599,144,75.96,75.96,144,96,33.33,83.97,96,47,51.04,92.15,47,47,0,92.15,47,0,100,100,FALSE,no matches
4LYF-21C,4LYF,CCS(=O)(=O)NC1CCN(C(=O)CNc2cc(Cl)c(Cl)cc2O)CC1,Sulfonamide (activated),TRUE,473,473,131,72.3,72.3,131,99,24.43,79.07,99,45,54.55,90.49,45,0,100,100,0,0,0,100,no matches,no matches
4LYF-21C,4LYF,CCS(=O)(=O)NC1CCN(C(=O)CNc2cc(Cl)c(Cl)cc2O)CC1,Sulfonamide (activated),FALSE,473,473,131,72.3,72.3,131,99,24.43,79.07,99,44,55.56,90.7,44,0,100,100,0,0,0,100,no matches,no matches
4LYH-21F,4LYH,CCS(=O)(=O)NC1CCN(C(=O)CNc2cc(I)c(Cl)cc2OC)CC1,Sulfonamide (activated),TRUE,478,478,132,72.38,72.38,132,100,24.24,79.08,100,47,53,90.17,47,0,100,100,0,0,0,100,no matches,no matches
4LYH-21F,4LYH,CCS(=O)(=O)NC1CCN(C(=O)CNc2cc(I)c(Cl)cc2OC)CC1,Sulfonamide (activated),FALSE,478,478,132,72.38,72.38,132,100,24.24,79.08,100,44,56,90.79,44,0,100,100,0,0,0,100,no matches,no matches
4M1O-21J,4M1O,CCS(=O)(=O)NC1CCN(C(=O)COc2c(Cl)cc(Cl)c3c2OC(C)(C)O3)CC1,Sulfonamide (activated),TRUE,472,472,130,72.46,72.46,130,100,23.08,78.81,100,46,54,90.25,46,0,100,100,0,0,0,100,no matches,no matches
4M1O-21J,4M1O,CCS(=O)(=O)NC1CCN(C(=O)COc2c(Cl)cc(Cl)c3c2OC(C)(C)O3)CC1,Sulfonamide (activated),FALSE,472,472,130,72.46,72.46,130,100,23.08,78.81,100,46,54,90.25,46,0,100,100,0,0,0,100,no matches,no matches
4M1S-21K,4M1S,CCS(=O)(=O)NC1CCN(C(=O)CNc2ccc(Cl)cc2Cl)CC1,Sulfonamide (activated),TRUE,468,468,130,72.22,72.22,130,97,25.38,79.27,97,42,56.7,91.03,42,0,100,100,0,0,0,100,no matches,no matches
4M1S-21K,4M1S,CCS(=O)(=O)NC1CCN(C(=O)CNc2ccc(Cl)cc2Cl)CC1,Sulfonamide (activated),FALSE,468,468,130,72.22,72.22,130,97,25.38,79.27,97,48,50.52,89.74,48,0,100,100,0,0,0,100,no matches,no matches
4M1T-21M,4M1T,CCS(=O)(=O)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,Sulfonamide (activated),TRUE,476,476,130,72.69,72.69,130,97,25.38,79.62,97,45,53.61,90.55,45,0,100,100,0,0,0,100,no matches,no matches
4M1T-21M,4M1T,CCS(=O)(=O)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,Sulfonamide (activated),FALSE,476,476,130,72.69,72.69,130,97,25.38,79.62,97,43,55.67,90.97,43,0,100,100,0,0,0,100,no matches,no matches
4M1W-21R,4M1W,CCc1cc(Cl)c(Cl)cc1NCC(=O)N1CCC(NS(=O)(=O)CC)CC1,Sulfonamide (activated),TRUE,476,476,131,72.48,72.48,131,99,24.43,79.2,99,45,54.55,90.55,45,0,100,100,0,0,0,100,no matches,no matches
4M1W-21R,4M1W,CCc1cc(Cl)c(Cl)cc1NCC(=O)N1CCC(NS(=O)(=O)CC)CC1,Sulfonamide (activated),FALSE,476,476,131,72.48,72.48,131,99,24.43,79.2,99,46,53.54,90.34,46,0,100,100,0,0,0,100,no matches,no matches
4M1Y-21S,4M1Y,CCS(=O)(=O)NC1CCN(C(=O)CNc2c(Cl)cc(Cl)c3nsnc23)CC1,Sulfonamide (activated),TRUE,474,474,131,72.36,72.36,131,98,25.19,79.32,98,46,53.06,90.3,46,0,100,100,0,0,0,100,no matches,no matches
4M1Y-21S,4M1Y,CCS(=O)(=O)NC1CCN(C(=O)CNc2c(Cl)cc(Cl)c3nsnc23)CC1,Sulfonamide (activated),FALSE,474,474,131,72.36,72.36,131,98,25.19,79.32,98,26,73.47,94.51,26,0,100,100,0,0,0,100,no matches,no matches
4M22-22C,4M22,CCC(=O)N1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1,No warhead found,,,,,,,,,,,,,,,,,,,,,,,,
4PE0-NQS,4PE0,O=C1C=C(SCCO)C(=O)c2ccccc21,Alpha-beta unsaturated carbonyl (Michael acceptor),TRUE,181,181,47,74.03,74.03,47,36,23.4,80.11,36,24,33.33,86.74,24,8,66.67,95.58,8,0,100,100,FALSE,no matches
4PE0-NQS,4PE0,O=C1C=C(SCCO)C(=O)c2ccccc21,Alpha-beta unsaturated carbonyl (Michael acceptor),FALSE,181,181,47,74.03,74.03,47,36,23.4,80.11,36,26,27.78,85.64,26,26,0,85.64,26,2,92.31,98.9,TRUE,TRUE
4PE0-NQS,4PE0,O=C1C=C(SCCO)C(=O)c2ccccc21,Ketone (reactive),TRUE,181,181,47,74.03,74.03,47,36,23.4,80.11,36,18,50,90.06,18,2,88.89,98.9,2,2,0,98.9,TRUE,TRUE
4PE0-NQS,4PE0,O=C1C=C(SCCO)C(=O)c2ccccc21,Ketone (reactive),FALSE,181,181,47,74.03,74.03,47,36,23.4,80.11,36,14,61.11,92.27,14,14,0,92.27,14,0,100,100,FALSE,no matches
